#{"t_start": 1773677719.898279, "env_id": "None"}
r,l,t
-0.644735,7,682.070001
-0.45855,7,682.08576
-0.683149,7,682.101569
-0.523569,7,682.116078
-0.505979,7,682.126219
-0.49177,7,682.141732
-0.570355,7,682.158158
-0.603149,7,682.167893
-0.531039,7,682.182352
-0.455624,7,682.197669
-0.499977,7,682.212603
-0.541211,7,682.227543
-0.51637,7,682.24244
-0.465446,7,682.257368
-0.593815,7,682.274424
-0.619705,7,682.282665
-0.567407,7,682.296061
-0.654875,7,682.311096
-0.538665,7,682.325198
-0.484686,7,682.333089
-0.524096,7,682.344231
-0.638401,7,682.359118
-0.663253,7,682.374366
-0.731654,7,682.391017
-0.568809,7,682.401164
-0.549269,7,682.416498
-0.484792,7,682.432266
-0.501496,7,682.447542
-0.481639,7,682.461257
-0.568069,7,682.469302
-0.626872,7,682.478258
-0.500361,7,682.487737
-0.575567,7,682.495976
-0.495251,7,682.507203
-0.56946,7,682.516823
-0.550251,7,682.532242
-0.467854,7,682.547534
-0.672997,7,682.56135
-0.578487,7,682.571312
-0.481394,7,682.580616
-0.557016,7,682.590553
-0.511276,7,682.600266
-0.542179,7,682.611273
-0.568196,7,682.620848
-0.442922,7,682.637831
-0.523635,7,682.65313
-0.461819,7,682.667168
-0.64247,7,682.678856
-0.62472,7,682.694096
-0.554816,7,682.711957
-0.605737,7,682.72863
-0.696398,7,682.742885
-0.557322,7,682.751093
-0.682899,7,682.762536
-0.644302,7,682.777585
-0.475931,7,682.78668
-0.509656,7,682.79843
-0.586276,7,682.963947
-0.572263,7,682.972937
-0.540969,7,682.98989
-0.567363,7,683.006449
-0.46976,7,683.022606
-0.562351,7,683.033099
-0.467745,7,683.043096
-0.656306,7,683.052851
-0.546946,7,683.065293
-0.523927,7,683.076098
-0.538289,7,683.084956
-0.618523,7,683.095207
-0.578041,7,683.10358
-0.514332,7,683.114122
-0.497817,7,683.122422
-0.619128,7,683.138209
-0.530022,7,683.154546
-0.495637,7,683.164741
-0.501265,7,683.172802
-0.48972,7,683.183273
-0.595669,7,683.194331
-0.495243,7,683.210475
-0.57014,7,683.219582
-0.569169,7,683.22945
-0.518777,7,683.237559
-0.491165,7,683.251492
-0.735822,7,683.266547
-0.596349,7,683.277952
-0.471436,7,683.287345
-0.620846,7,683.300257
-0.490074,7,683.312904
-0.651895,7,683.327482
-0.544788,7,683.343687
-0.453078,7,683.359378
-0.543008,7,683.375177
-0.532107,7,683.391049
-0.564842,7,683.399514
-0.626325,7,683.411818
-0.572535,7,683.426979
-0.623016,7,683.435685
-0.484881,7,683.44814
-0.747216,7,683.456233
-0.654507,7,683.472546
-0.667074,7,683.488716
-0.468106,7,683.504457
-0.547013,7,683.520065
-0.546377,7,683.537014
-0.506818,7,683.552463
-0.573436,7,683.56783
-0.562223,7,683.582922
-0.692334,7,683.595388
-0.518595,7,683.604775
-0.485275,7,683.614495
-0.616797,7,683.625931
-0.489646,7,683.635601
-0.741232,7,683.646154
-0.615605,7,683.661196
-0.449408,7,683.670886
-0.608973,7,683.681471
-0.465658,7,683.691828
-0.669831,7,683.707202
-0.665293,7,683.722448
-0.547068,7,683.732403
-0.556954,7,683.745229
-0.531345,7,683.75494
-0.474154,7,683.770866
-0.53789,7,683.785803
-0.594615,7,683.797315
-0.598062,7,683.807619
-0.609963,7,683.817993
-0.501021,7,683.827367
-0.514178,7,683.836348
-0.665899,7,683.846223
-0.57099,7,683.857915
-0.560844,7,683.866533
-0.557179,7,683.881218
-0.445399,7,683.894928
-0.504562,7,683.904562
-0.675448,7,683.914611
-0.556571,7,683.925224
-0.630723,7,683.941143
-0.644016,7,683.949888
-0.485353,7,683.960085
-0.636863,7,683.974829
-0.940873,7,695.258054
-0.549511,7,695.277734
-0.587479,7,695.292503
-0.489465,7,695.312966
-0.595976,7,695.329868
-0.479553,7,695.342557
-0.517172,7,695.361796
-0.576673,7,695.378593
-0.60184,7,695.399881
-0.526254,7,695.420896
-0.592791,7,695.4416
-0.504042,7,695.462707
-0.576479,7,695.483093
-0.557437,7,695.501208
-0.581669,7,695.516604
-0.589806,7,695.534859
-0.751192,7,695.556448
-0.53752,7,695.570566
-0.610026,7,695.584374
-0.534895,7,695.602365
-0.579863,7,695.624346
-0.47814,7,695.638211
-0.575469,7,695.658936
-0.638477,7,695.670686
-0.715677,7,695.682983
-0.535923,7,695.69999
-0.521392,7,695.727003
-0.541998,7,695.741502
-0.642073,7,695.763258
-0.511415,7,695.784722
-0.620291,7,695.800183
-0.65573,7,695.813932
-0.570163,7,695.832525
-0.554592,7,695.855131
-0.596771,7,695.875627
-0.522244,7,695.889009
-0.574367,7,695.91032
-0.52169,7,695.929273
-0.474838,7,695.948977
-0.472291,7,695.969481
-0.483726,7,695.990677
-0.656126,7,696.009574
-0.542892,7,696.023109
-0.668036,7,696.036545
-0.518339,7,696.053467
-0.445937,7,696.076597
-0.523162,7,696.09536
-0.517516,7,696.110307
-0.556793,7,696.124154
-0.444631,7,696.147688
-0.958281,7,696.169543
-0.564032,7,696.192233
-0.568888,7,696.21409
-0.492996,7,696.235009
-0.501197,7,696.259197
-0.529031,7,696.281243
-0.539782,7,696.302706
-0.58499,7,696.32425
-0.62695,7,696.3457
-0.538139,7,696.362655
-0.571772,7,696.379206
-0.543832,7,696.395266
-0.492809,7,696.410897
-0.631931,7,696.432543
-0.650504,7,696.454051
-0.474683,7,696.474306
-0.633685,7,696.485526
-0.572176,7,696.508968
-0.701322,7,696.531596
-0.551645,7,696.553107
-0.44328,7,696.570789
-0.626895,7,696.591369
-0.526064,7,696.61582
-0.585429,7,696.637223
-0.637575,7,696.658261
-0.52247,7,696.674101
-0.551528,7,696.687016
-0.464989,7,696.708649
-0.64305,7,696.730361
-0.620483,7,696.746632
-0.679643,7,696.764799
-0.474439,7,696.782124
-0.522178,7,696.798584
-0.58601,7,696.811595
-0.62153,7,696.827549
-0.547802,7,696.848027
-0.531884,7,696.86771
-0.550003,7,696.889573
-0.486799,7,696.911526
-0.579095,7,696.929901
-0.556615,7,696.944315
-0.586981,7,696.96275
-0.552751,7,696.981104
-0.638842,7,697.004554
-0.581879,7,697.027835
-0.52189,7,697.051019
-0.523415,7,697.070713
-0.540057,7,697.098614
-0.630913,7,697.121513
-0.478757,7,697.144125
-0.434698,7,697.158097
-0.51267,7,697.172818
-0.543202,7,697.186751
-0.549884,7,697.201986
-0.602864,7,697.220444
-0.502229,7,697.243116
-0.598451,7,697.264316
-0.61548,7,697.284359
-0.556785,7,697.303925
-0.521967,7,697.326182
-0.612025,7,697.348357
-0.523196,7,697.369575
-1.027147,7,697.38342
-0.619769,7,697.395793
-0.525328,7,697.412741
-0.54013,7,697.428925
-0.520313,7,697.45033
-0.557256,7,697.471032
-0.534907,7,697.492782
-0.616126,7,697.507854
-0.521455,7,697.521532
-0.5776,7,697.538972
-0.623622,7,697.561816
-0.539194,7,697.581095
-0.597999,7,697.598325
-0.575698,7,697.618337
-0.459602,7,697.632801
-0.525292,7,697.65789
-0.47956,7,697.679933
-0.615355,7,697.702123
-0.519519,7,697.71739
-0.528862,7,697.731352
-0.659378,7,697.745226
-0.54537,7,697.766113
-0.481579,7,697.789044
-0.59343,7,697.81026
-0.550684,7,697.831487
-0.551202,7,697.852765
-0.533302,7,697.875946
-0.547901,7,697.894136
-0.655536,7,697.916879
-0.452243,7,697.938352
-0.473139,7,697.959228
-0.461553,7,697.98144
-0.50286,7,698.001554
-0.574142,7,698.023488
-0.610595,7,698.044785
-0.563422,7,698.065625
-0.584183,7,698.087032
-0.531748,7,698.105916
-0.440695,7,698.127289
-0.500697,7,698.14225
-0.616495,7,698.164278
-0.467907,7,698.181943
-0.477561,7,698.198916
-0.605072,7,698.224139
-0.564224,7,698.245941
-0.587254,7,698.267202
-0.536428,7,698.288025
-0.570936,7,698.302345
-0.519336,7,698.321448
-0.550156,7,698.34582
-0.624083,7,698.367231
-0.543752,7,698.388747
-0.563254,7,698.409866
-0.581342,7,698.430503
-0.524037,7,698.448227
-0.469083,7,698.467211
-0.576817,7,698.483527
-0.582145,7,698.501019
-0.569357,7,698.515084
-0.525898,7,698.527398
-0.549773,7,698.540497
-0.567914,7,698.55336
-0.565161,7,698.570261
-0.536093,7,698.592363
-0.473754,7,698.613631
-0.57878,7,698.635282
-0.552837,7,698.65032
-0.501378,7,698.668591
-0.541933,7,698.691809
-0.601591,7,698.711292
-0.523557,7,698.731707
-0.605658,7,698.746795
-0.492677,7,698.758517
-0.449405,7,698.771203
-0.611264,7,698.784132
-0.455863,7,698.804039
-0.51247,7,698.823873
-0.647533,7,698.844604
-0.524383,7,698.864885
-0.63216,7,698.884138
-0.502906,7,698.903982
-0.488561,7,698.92774
-0.471437,7,698.942506
-0.515033,7,698.963223
-0.496718,7,698.983113
-0.468842,7,699.003117
-0.640094,7,699.025578
-0.571415,7,699.036678
-0.619643,7,699.056422
-0.705678,7,699.077016
-0.441195,7,699.097889
-0.563899,7,699.114186
-0.564984,7,699.130328
-0.547259,7,699.147309
-0.605484,7,699.165322
-0.536098,7,699.182083
-0.706684,7,699.202566
-0.505549,7,699.218241
-0.597501,7,699.23174
-0.613208,7,699.251355
-0.470696,7,699.272377
-0.627619,7,699.293725
-0.63523,7,699.311504
-0.553755,7,699.325393
-0.522927,7,699.343004
-0.696929,7,699.355747
-0.55247,7,699.377297
-0.499774,7,699.394135
-0.766116,7,699.414774
-0.444716,7,699.438387
-0.670862,7,699.457365
-0.548154,7,699.470536
-0.676647,7,699.488244
-0.501032,7,699.510721
-0.503104,7,699.525383
-0.699316,7,699.547284
-0.619224,7,699.568783
-0.55094,7,699.592447
-0.679236,7,699.605659
-0.527715,7,699.619524
-0.512872,7,699.639971
-0.461432,7,699.660576
-0.473549,7,699.677471
-0.449694,7,699.697056
-0.471215,7,699.711938
-0.466524,7,699.724277
-0.506897,7,699.744107
-0.55869,7,699.764947
-0.463139,7,699.785396
-0.645108,7,699.804937
-0.531684,7,699.827574
-0.607712,7,699.842583
-0.527754,7,699.857911
-0.57014,7,699.881173
-0.507938,7,699.90268
-0.492767,7,699.92333
-0.693008,7,699.945089
-0.594597,7,699.958071
-0.506613,7,699.979964
-0.589545,7,700.001633
-0.569185,7,700.023498
-0.544292,7,700.04248
-0.513135,7,700.058058
-0.546499,7,700.09303
-0.538184,7,700.143116
-0.60229,7,700.182052
-0.516022,7,700.210557
-0.515645,7,700.240322
-0.46108,7,700.258992
-0.57215,7,700.278201
-0.590225,7,700.295861
-0.631338,7,700.315044
-0.536274,7,700.336473
-0.43992,7,700.357926
-0.514081,7,700.369314
-0.49822,7,700.381088
-0.532123,7,700.401799
-0.489829,7,700.425423
-0.539248,7,700.447098
-0.544253,7,700.468397
-0.490464,7,700.490711
-0.47648,7,700.512777
-0.676753,7,700.533694
-0.502927,7,700.550619
-0.676412,7,700.56899
-0.482683,7,700.591177
-0.521653,7,700.604741
-0.540024,7,700.62315
-0.501735,7,700.646447
-0.578878,7,700.66855
-0.48185,7,700.68989
-0.587902,7,700.70967
-0.49179,7,700.727094
-0.626081,7,700.743723
-0.529549,7,700.763397
-0.604004,7,700.780042
-0.562559,7,700.800951
-0.496706,7,700.822076
-0.522953,7,700.846043
-0.575258,7,700.867413
-0.613363,7,700.888094
-0.48818,7,714.81888
-0.589812,7,714.836171
-0.516167,7,714.851205
-0.524954,7,714.867825
-0.608921,7,714.889613
-0.488642,7,714.913396
-0.693334,7,714.936064
-0.483359,7,714.957681
-0.56614,7,714.984906
-0.54443,7,715.006498
-0.61175,7,715.030142
-0.487698,7,715.052401
-0.629229,7,715.074893
-0.53007,7,715.096308
-0.665956,7,715.113377
-0.621324,7,715.136929
-0.564281,7,715.159364
-0.459747,7,715.171441
-0.590476,7,715.191808
-0.576894,7,715.209244
-0.556005,7,715.225464
-0.617836,7,715.249012
-0.479595,7,715.26697
-0.440196,7,715.287327
-0.509702,7,715.30954
-0.532447,7,715.329673
-0.530165,7,715.347191
-0.571728,7,715.370462
-0.542222,7,715.385799
-0.569839,7,715.406823
-0.567098,7,715.418952
-0.623695,7,715.432839
-0.62128,7,715.456667
-0.520314,7,715.479907
-0.569813,7,715.502455
-0.562378,7,715.525477
-0.591189,7,715.547617
-0.527901,7,715.565979
-0.581586,7,715.587766
-0.592608,7,715.611142
-0.475925,7,715.633917
-0.449082,7,715.656271
-0.620913,7,715.67887
-0.573309,7,715.695304
-0.470291,7,715.714811
-0.5533,7,715.729356
-0.505925,7,715.747346
-0.484469,7,715.766186
-0.461618,7,715.784713
-0.732838,7,715.805774
-0.600063,7,715.829347
-0.539595,7,715.851701
-0.580554,7,715.874966
-0.651994,7,715.895837
-0.488146,7,715.9141
-0.620533,7,715.93172
-0.578207,7,715.950493
-0.614544,7,715.972553
-0.527867,7,715.986574
-0.524461,7,716.008901
-0.449342,7,716.022672
-0.49186,7,716.045455
-0.610409,7,716.067236
-0.598087,7,716.083498
-0.677778,7,716.09945
-0.60209,7,716.113903
-0.598523,7,716.13301
-0.548423,7,716.154414
-0.490875,7,716.177005
-0.479949,7,716.198268
-0.509138,7,716.214357
-0.57088,7,716.227855
-0.489119,7,716.244365
-0.589632,7,716.259031
-0.638632,7,716.281227
-0.506184,7,716.303453
-0.510719,7,716.32544
-0.773694,7,716.344914
-0.600113,7,716.36311
-0.513272,7,716.383375
-0.495354,7,716.405194
-0.492201,7,716.419772
-0.512322,7,716.43477
-0.498964,7,716.449221
-0.542164,7,716.463504
-0.448842,7,716.481937
-0.593297,7,716.503429
-0.467275,7,716.525167
-0.546173,7,716.541508
-0.454032,7,716.56413
-0.466527,7,716.585422
-0.525871,7,716.602393
-0.62236,7,716.623206
-0.525174,7,716.646251
-0.502537,7,716.669349
-0.538193,7,716.692235
-0.600201,7,716.708693
-0.488505,7,716.732095
-0.584722,7,716.755888
-0.67328,7,716.778685
-0.621117,7,716.803289
-0.451964,7,716.827403
-0.544779,7,716.851471
-0.494956,7,716.87414
-0.487008,7,716.897469
-0.485885,7,716.924736
-0.525209,7,716.938304
-0.525391,7,716.961792
-0.485533,7,716.984308
-0.544063,7,717.006813
-0.531196,7,717.032256
-0.57601,7,717.056459
-0.613168,7,717.079144
-0.467913,7,717.100775
-0.542969,7,717.122116
-0.577733,7,717.135558
-0.629118,7,717.160116
-0.486351,7,717.182506
-0.617714,7,717.204705
-0.484209,7,717.226298
-0.528619,7,717.245514
-0.556322,7,717.260377
-0.569122,7,717.281456
-0.575996,7,717.302543
-0.595174,7,717.323627
-0.472812,7,717.337739
-0.490417,7,717.351732
-0.540196,7,717.376627
-0.473733,7,717.398845
-0.504375,7,717.421115
-0.611536,7,717.443207
-0.623305,7,717.464423
-0.469696,7,717.48403
-0.53236,7,717.504585
-0.560431,7,717.526729
-0.737916,7,717.548008
-0.554215,7,717.569102
-0.497167,7,717.584042
-0.597286,7,717.60235
-0.516879,7,717.618691
-0.540372,7,717.639109
-0.486106,7,717.661483
-0.43317,7,717.679048
-0.448367,7,717.696572
-0.554713,7,717.716026
-0.598722,7,717.733151
-0.606553,7,717.75183
-0.596056,7,717.77307
-0.485991,7,717.794669
-0.652282,7,717.815842
-0.603794,7,717.840993
-0.605049,7,717.861649
-0.565484,7,717.878406
-0.569846,7,717.900613
-0.603751,7,717.915483
-0.514567,7,717.93338
-0.540647,7,717.95169
-0.644271,7,717.974442
-0.512256,7,717.996543
-0.530839,7,718.018632
-0.48979,7,718.033913
-0.53132,7,718.04863
-0.507065,7,718.064601
-0.484741,7,718.082635
-0.540834,7,718.105155
-0.678303,7,718.120373
-0.668579,7,718.140951
-0.504073,7,718.158735
-0.572158,7,718.182317
-0.561489,7,718.203565
-0.506151,7,718.226779
-0.702546,7,718.24907
-0.54961,7,718.271191
-0.578656,7,718.294679
-0.485873,7,718.310338
-0.517835,7,718.326715
-0.500336,7,718.343243
-0.546173,7,718.366217
-0.644085,7,718.389106
-0.641599,7,718.40396
-0.483702,7,718.429634
-0.547994,7,718.447943
-0.445628,7,718.465286
-0.488305,7,718.487367
-0.516319,7,718.500229
-0.996279,7,718.518016
-0.589262,7,718.535967
-0.508862,7,718.558736
-0.515636,7,718.580544
-0.607314,7,718.602129
-0.596265,7,718.622875
-0.506621,7,718.644862
-0.496855,7,718.661875
-0.461017,7,718.683569
-0.458979,7,718.705121
-0.583526,7,718.726461
-0.637885,7,718.746954
-0.60585,7,718.763471
-0.514705,7,718.779055
-0.610853,7,718.801861
-0.567203,7,718.816807
-0.627408,7,718.834692
-0.531482,7,718.848712
-0.637719,7,718.862243
-0.523856,7,718.879331
-0.653023,7,718.897349
-0.5257,7,718.919195
-0.5531,7,718.941672
-0.509757,7,718.961885
-0.475253,7,718.97733
-0.700393,7,718.990991
-0.578426,7,719.002733
-0.452464,7,719.021353
-0.549648,7,719.044233
-0.501363,7,719.061445
-0.559152,7,719.075026
-0.512654,7,719.095446
-0.615065,7,719.118684
-0.656726,7,719.134713
-0.545726,7,719.150388
-0.568575,7,719.169485
-0.62894,7,719.183549
-0.540587,7,719.202439
-0.479834,7,719.216014
-0.48205,7,719.231712
-0.573682,7,719.248134
-0.57795,7,719.265688
-0.542592,7,719.287353
-0.503779,7,719.309094
-0.500032,7,719.323737
-0.584278,7,719.336616
-0.662216,7,719.352565
-0.484444,7,719.374942
-0.582142,7,719.39255
-0.50289,7,719.414652
-0.480954,7,719.43061
-0.592022,7,719.443293
-0.664213,7,719.45946
-0.505994,7,719.476799
-0.6216,7,719.497685
-0.606097,7,719.523484
-0.518858,7,719.545282
-0.615045,7,719.566045
-0.60244,7,719.583652
-0.521539,7,719.604041
-0.497621,7,719.624478
-0.511452,7,719.644435
-0.619747,7,719.662469
-0.554647,7,719.678018
-0.495368,7,719.692183
-0.663871,7,719.70387
-0.51016,7,719.717959
-0.551028,7,719.734546
-0.564065,7,719.751594
-0.504968,7,719.770416
-0.54723,7,719.788508
-0.571203,7,719.799276
-0.561591,7,719.812525
-0.524715,7,719.825143
-0.490663,7,719.84262
-0.614699,7,719.861157
-0.644776,7,719.879233
-0.651837,7,719.897004
-0.591101,7,719.914481
-0.498075,7,719.928518
-0.551524,7,719.940137
-0.52281,7,719.952054
-0.541486,7,719.963224
-0.541622,7,719.973484
-0.54874,7,719.990705
-0.638047,7,720.007386
-0.611559,7,720.024252
-0.707156,7,720.042826
-0.601326,7,720.051619
-0.654396,7,720.067003
-0.672152,7,720.084903
-0.574733,7,720.097004
-0.573568,7,720.109292
-0.632324,7,720.123424
-0.53948,7,720.132182
-0.563615,7,720.14185
-0.669194,7,720.15212
-0.604062,7,720.165789
-0.668552,7,720.181634
-0.46114,7,720.197187
-0.461202,7,720.210525
-0.61702,7,720.227526
-0.597894,7,720.242354
-0.49567,7,720.251039
-0.503368,7,720.264499
-0.564922,7,720.280738
-0.678305,7,720.29586
-0.54683,7,720.313193
-0.539613,7,729.925247
-0.545937,7,729.940324
-0.537632,7,729.956055
-0.540899,7,729.965216
-0.6076,7,729.980232
-0.566928,7,729.995303
-0.516192,7,730.010296
-0.528837,7,730.025227
-0.548363,7,730.040149
-0.582109,7,730.056453
-0.464783,7,730.064349
-0.488926,7,730.07684
-0.524937,7,730.092454
-0.583039,7,730.107931
-0.524307,7,730.122978
-0.713279,7,730.138028
-0.714158,7,730.152956
-0.606984,7,730.16799
-0.659036,7,730.178889
-0.551281,7,730.188436
-0.51287,7,730.204161
-0.58755,7,730.22186
-0.510743,7,730.231215
-0.53806,7,730.240735
-0.531947,7,730.251354
-0.50747,7,730.261841
-0.581376,7,730.273492
-0.469205,7,730.281679
-0.520285,7,730.293816
-0.495079,7,730.309311
-0.585281,7,730.324855
-0.619323,7,730.339865
-0.581219,7,730.348061
-0.563268,7,730.359137
-0.459873,7,730.376277
-0.522602,7,730.392481
-0.528035,7,730.400585
-0.514615,7,730.412051
-0.624605,7,730.420456
-0.45518,7,730.436039
-0.499907,7,730.451271
-0.509446,7,730.4664
-0.511994,7,730.481454
-0.62376,7,730.496439
-0.56515,7,730.667507
-0.672495,7,730.678846
-0.651329,7,730.68851
-0.639296,7,730.704292
-0.566387,7,730.71994
-0.507339,7,730.731994
-0.59524,7,730.744124
-0.507612,7,730.752273
-0.649939,7,730.765105
-0.508235,7,730.777665
-0.655469,7,730.794346
-0.505196,7,730.809885
-0.571507,7,730.822734
-0.491406,7,730.832185
-0.490983,7,730.841751
-0.693148,7,730.851123
-0.579804,7,730.86752
-0.560338,7,730.88469
-0.535128,7,730.900429
-0.579558,7,730.916064
-0.593694,7,730.931584
-1.043257,7,730.944136
-0.485088,7,730.953634
-0.550254,7,730.967517
-0.489219,7,730.979191
-0.716052,7,730.990771
-0.533043,7,731.00796
-0.430813,7,731.02485
-0.597413,7,731.040413
-0.497951,7,731.055694
-0.579658,7,731.070669
-0.442693,7,731.079
-0.456586,7,731.097525
-0.575272,7,731.113896
-0.501441,7,731.129577
-0.706582,7,731.14306
-0.702078,7,731.152354
-0.480238,7,731.166877
-0.589262,7,731.181701
-0.452792,7,731.196706
-0.598518,7,731.209963
-0.647167,7,731.226286
-0.468522,7,731.242542
-0.522693,7,731.260059
-0.53475,7,731.275255
-0.500377,7,731.290253
-0.596649,7,731.300642
-0.514034,7,731.312991
-0.560749,7,731.328238
